record_id,month,day,year,plot_id,species_id,sex,hindfoot_length,weight
28137,31041,7,2,2000,9,PP,F,22.0,16.0
28138,31042,7,2,2000,9,DM,M,35.0,40.0
28139,31043,7,2,2000,9,PB,M,26.0,38.0
28140,31044,7,2,2000,9,PB,M,25.0,23.0
28141,31045,7,2,2000,8,PP,F,20.0,14.0
28142,31046,7,2,2000,8,DM,M,34.0,53.0
28143,31047,7,2,2000,8,PB,M,26.0,27.0
28144,31048,7,2,2000,8,PB,F,25.0,32.0
28145,31049,7,2,2000,8,DO,M,36.0,39.0
28146,31050,7,2,2000,8,OT,F,21.0,20.0
28147,31051,7,2,2000,8,PB,F,26.0,36.0
28148,31052,7,2,2000,8,PP,F,20.0,17.0
28149,31053,7,2,2000,8,PP,F,20.0,16.0
28150,31054,7,2,2000,8,DO,F,36.0,50.0
28151,31055,7,2,2000,8,PP,F,21.0,16.0
28152,31056,7,2,2000,13,PB,M,24.0,17.0
28153,31057,7,2,2000,13,PB,F,25.0,29.0
28154,31058,7,2,2000,13,PP,M,24.0,17.0
28155,31059,7,2,2000,13,PB,F,25.0,29.0
28156,31060,7,2,2000,13,PP,M,20.0,18.0
28157,31061,7,2,2000,13,PB,F,26.0,29.0
28158,31062,7,2,2000,13,PB,F,25.0,34.0
28159,31063,7,2,2000,13,PB,F,24.0,22.0
28160,31064,7,2,2000,13,PB,M,24.0,19.0
28161,31065,7,2,2000,13,PB,M,26.0,19.0
28162,31067,7,2,2000,14,PP,M,20.0,17.0
28163,31068,7,2,2000,14,PB,M,24.0,24.0
28164,31069,7,2,2000,14,OT,F,20.0,30.0
28165,31070,7,2,2000,14,DM,M,37.0,45.0
28166,31071,7,2,2000,14,PP,M,20.0,17.0
28167,31072,7,2,2000,14,PP,M,21.0,14.0
28168,31073,7,2,2000,14,PP,F,21.0,13.0
28169,31074,7,2,2000,14,DM,M,36.0,47.0
28170,31075,7,2,2000,14,PP,M,19.0,12.0
28171,31076,7,2,2000,14,DM,F,34.0,29.0
28172,31077,7,2,2000,14,PP,F,21.0,20.0
28173,31078,7,2,2000,14,PP,M,22.0,23.0
28174,31079,7,2,2000,15,PP,M,20.0,14.0
28175,31080,7,2,2000,15,PP,M,20.0,12.0
28176,31081,7,2,2000,15,PP,F,20.0,17.0
28177,31082,7,2,2000,15,PP,M,21.0,14.0
28178,31083,7,2,2000,15,PP,M,21.0,16.0
28179,31084,7,2,2000,15,PP,F,20.0,15.0
28180,31085,7,2,2000,15,SH,M,25.0,51.0
28181,31086,7,2,2000,15,PP,F,20.0,13.0
28182,31087,7,2,2000,15,PP,F,20.0,16.0
28183,31088,7,2,2000,10,PB,M,24.0,27.0
28184,31089,7,2,2000,10,OT,M,19.0,15.0
28185,31090,7,2,2000,7,PE,F,20.0,20.0
28186,31093,7,22,2000,1,PB,M,27.0,26.0
28187,31094,7,22,2000,1,PP,F,23.0,13.0
28188,31095,7,22,2000,1,PP,F,21.0,14.0
28189,31096,7,22,2000,1,PP,M,22.0,13.0
28190,31097,7,22,2000,1,PP,F,22.0,13.0
28191,31098,7,22,2000,1,PB,F,26.0,23.0
28192,31099,7,22,2000,1,PB,F,26.0,25.0
28193,31100,7,22,2000,1,PP,M,22.0,14.0
28194,31101,7,22,2000,1,DM,M,36.0,39.0
28195,31102,7,22,2000,1,PP,M,22.0,17.0
28196,31103,7,22,2000,1,PP,F,22.0,11.0
28197,31104,7,22,2000,2,PB,M,27.0,47.0
28198,31105,7,22,2000,2,PB,M,26.0,31.0
28199,31106,7,22,2000,2,PP,M,23.0,17.0
28200,31107,7,22,2000,2,PP,M,22.0,14.0
28201,31108,7,22,2000,2,PP,M,23.0,15.0
28202,31109,7,22,2000,2,PB,F,26.0,25.0
28203,31110,7,22,2000,2,PB,M,26.0,29.0
28204,31111,7,22,2000,2,SH,F,27.334412974478006,130.0
28205,31112,7,22,2000,12,DO,M,36.0,58.0
28206,31113,7,22,2000,12,DM,M,36.0,39.0
28207,31114,7,22,2000,12,PP,M,22.0,22.0
28208,31115,7,22,2000,12,DM,M,37.0,36.0
28209,31116,7,22,2000,12,PB,F,26.0,35.0
28210,31117,7,22,2000,12,PP,F,22.0,25.0
28211,31118,7,22,2000,12,PB,M,26.0,24.0
28212,31119,7,22,2000,12,DM,F,36.0,49.0
28213,31120,7,22,2000,12,NL,F,27.334412974478006,175.0
28214,31121,7,22,2000,19,PP,M,20.0,11.0
28215,31122,7,22,2000,19,PP,F,22.0,19.0
28216,31123,7,22,2000,19,PP,F,21.0,14.0
28217,31124,7,22,2000,19,PB,M,26.0,27.0
28218,31125,7,22,2000,19,PP,F,21.0,19.0
28219,31126,7,22,2000,18,PB,M,27.0,34.0
28220,31127,7,22,2000,18,PB,M,27.0,34.0
28221,31128,7,22,2000,18,PB,M,26.0,31.0
28222,31129,7,22,2000,18,PB,F,25.0,38.0
28223,31130,7,22,2000,18,PB,F,26.0,27.0
28224,31131,7,22,2000,18,PP,F,21.0,16.0
28225,31132,7,22,2000,18,PB,M,27.0,29.0
28226,31133,7,22,2000,18,PB,F,26.0,34.0
28227,31134,7,22,2000,17,DM,F,34.0,42.0
28228,31135,7,22,2000,17,PP,F,22.0,14.0
28229,31136,7,22,2000,17,DM,M,37.0,46.0
28230,31137,7,22,2000,17,DM,M,37.0,45.0
28231,31138,7,22,2000,17,DO,M,34.0,47.0
28232,31139,7,22,2000,17,PP,M,21.0,18.0
28233,31140,7,22,2000,17,PP,F,21.0,15.0
28234,31141,7,22,2000,17,DM,F,37.0,51.0
28235,31142,7,22,2000,22,PB,F,27.0,25.0
28236,31143,7,22,2000,22,PB,M,27.0,29.0
28237,31144,7,22,2000,22,PB,F,26.0,31.0
28238,31145,7,22,2000,22,PB,F,25.0,33.0
28239,31146,7,22,2000,22,PB,F,26.0,35.0
28240,31147,7,22,2000,21,PB,F,25.0,30.0
28241,31148,7,22,2000,21,PB,F,26.0,27.0
28242,31149,7,22,2000,21,PB,F,26.0,31.0
28243,31150,7,22,2000,21,PB,F,25.0,32.0
28244,31151,7,22,2000,21,PB,F,26.0,28.0
28245,31152,7,22,2000,20,PP,F,22.0,17.0
28246,31153,7,22,2000,20,PP,F,24.0,17.0
28247,31154,7,22,2000,20,PB,M,26.0,39.0
28248,31155,7,22,2000,20,PP,F,22.0,15.0
28249,31156,7,22,2000,20,PB,F,26.0,35.0
28250,31157,7,22,2000,7,PP,M,23.0,16.0
28251,31158,7,22,2000,24,PB,M,25.0,25.0
28252,31159,7,22,2000,3,PB,M,26.0,41.0
28253,31160,7,22,2000,3,PB,M,26.0,28.0
28254,31161,7,22,2000,3,PB,M,26.0,19.0
28255,31162,7,22,2000,3,PB,F,26.0,31.0
28256,31163,7,22,2000,3,PB,M,26.0,31.0
28257,31164,7,22,2000,3,PB,F,26.0,32.0
28258,31165,7,22,2000,3,PB,F,25.0,28.0
28259,31166,7,22,2000,3,PB,M,27.0,31.0
28260,31178,7,23,2000,3,PB,F,26.0,35.0
28261,31179,7,23,2000,3,PB,F,25.0,30.0
28262,31180,7,23,2000,4,PB,M,26.0,24.0
28263,31181,7,23,2000,4,PB,F,25.0,24.0
28264,31182,7,23,2000,4,PB,M,26.0,22.0
28265,31183,7,23,2000,4,PP,M,21.0,16.0
28266,31184,7,23,2000,4,PB,F,26.0,29.0
28267,31185,7,23,2000,4,PB,F,25.0,29.0
28268,31186,7,23,2000,4,PB,M,25.0,26.0
28269,31187,7,23,2000,4,PP,F,21.0,21.0
28270,31188,7,23,2000,4,PB,M,27.0,29.0
28271,31189,7,23,2000,4,PP,F,21.0,19.0
28272,31190,7,23,2000,4,DM,M,32.0,32.0
28273,31191,7,23,2000,4,DM,M,37.0,40.0
28274,31192,8,25,2000,1,PP,F,22.0,31.0
28275,31193,8,25,2000,1,PP,F,22.0,15.0
28276,31194,8,25,2000,1,OT,M,20.0,22.0
28277,31195,8,25,2000,1,DM,M,34.0,42.0
28278,31196,8,25,2000,1,DO,M,35.0,51.0
28279,31197,8,25,2000,1,PP,F,22.0,20.0
28280,31198,8,25,2000,1,PP,M,23.0,18.0
28281,31199,8,25,2000,1,PB,F,26.0,25.0
28282,31201,8,25,2000,1,PB,M,29.0,42.0
28283,31202,8,25,2000,1,PP,F,22.0,16.0
28284,31203,8,25,2000,1,PP,F,21.0,14.0
28285,31204,8,25,2000,2,PP,F,21.0,14.0
28286,31205,8,25,2000,2,PB,M,27.0,48.0
28287,31206,8,25,2000,2,PB,M,27.0,34.0
28288,31207,8,25,2000,2,PP,M,23.0,17.0
28289,31208,8,25,2000,2,PP,M,22.0,15.0
28290,31209,8,25,2000,2,PP,F,22.0,15.0
28291,31210,8,25,2000,2,PB,M,27.0,31.0
28292,31211,8,25,2000,2,PP,M,23.0,19.0
28293,31212,8,25,2000,2,PB,M,26.0,32.0
28294,31213,8,25,2000,2,OT,F,21.0,32.0
28295,31214,8,25,2000,2,PP,M,23.0,17.0
28296,31215,8,25,2000,2,DM,F,36.0,43.0
28297,31216,8,25,2000,2,PB,M,27.0,32.0
28298,31217,8,25,2000,12,DM,F,35.0,49.0
28299,31218,8,25,2000,12,DM,M,36.0,45.0
28300,31219,8,25,2000,12,PP,M,22.0,22.0
28301,31220,8,25,2000,12,PP,F,21.0,17.0
28302,31221,8,25,2000,12,DO,M,36.0,55.0
28303,31222,8,25,2000,12,PP,M,22.0,15.0
28304,31223,8,25,2000,12,OT,M,20.0,24.0
28305,31224,8,25,2000,12,PP,F,21.0,16.0
28306,31225,8,25,2000,12,PP,F,22.0,15.0
28307,31226,8,25,2000,12,PP,F,22.0,17.0
28308,31227,8,25,2000,12,NL,F,32.0,173.0
28309,31228,8,25,2000,19,PP,M,21.0,13.0
28310,31229,8,25,2000,19,PP,F,22.0,15.0
28311,31230,8,25,2000,19,PP,M,22.0,18.0
28312,31231,8,25,2000,19,PP,F,22.0,15.0
28313,31232,8,25,2000,19,PB,M,26.0,37.0
28314,31233,8,25,2000,19,PB,M,28.0,35.0
28315,31234,8,25,2000,19,OT,M,20.0,25.0
28316,31235,8,25,2000,18,PB,F,25.0,32.0
28317,31236,8,25,2000,18,PB,F,26.0,30.0
28318,31237,8,25,2000,18,OT,M,20.0,21.0
28319,31238,8,25,2000,18,PB,M,27.0,40.0
28320,31239,8,25,2000,18,PB,F,26.0,29.0
28321,31240,8,25,2000,18,PB,M,26.0,34.0
28322,31241,8,25,2000,22,PB,F,26.0,28.0
28323,31242,8,25,2000,22,PB,F,27.0,43.0
28324,31243,8,25,2000,22,PB,F,27.0,25.0
28325,31244,8,25,2000,22,PB,F,26.0,34.0
28326,31245,8,25,2000,22,DM,M,36.0,56.0
28327,31247,8,25,2000,22,PB,M,27.0,31.0
28328,31248,8,25,2000,21,PP,F,21.0,13.0
28329,31249,8,25,2000,21,PB,F,26.0,28.0
28330,31250,8,25,2000,21,PB,F,26.0,30.0
28331,31251,8,25,2000,21,PB,F,27.0,30.0
28332,31252,8,25,2000,21,PB,F,26.0,22.0
28333,31253,8,25,2000,21,PB,F,26.0,30.0
28334,31254,8,25,2000,21,PB,F,25.0,28.0
28335,31255,8,25,2000,21,PB,F,25.0,30.0
28336,31257,8,25,2000,20,PP,F,23.0,16.0
28337,31258,8,25,2000,20,PB,F,26.0,35.0
28338,31259,8,25,2000,20,PB,F,26.0,22.0
28339,31260,8,25,2000,17,DM,M,37.0,43.0
28340,31261,8,25,2000,17,DM,M,37.0,47.0
28341,31262,8,25,2000,17,PP,F,22.0,14.0
28342,31263,8,25,2000,17,DM,F,35.0,38.0
28343,31264,8,25,2000,17,OT,F,21.0,24.0
28344,31265,8,25,2000,17,PP,M,22.0,19.0
28345,31266,8,25,2000,17,OT,F,20.0,31.0
28346,31267,8,25,2000,17,DM,F,36.0,45.0
28347,31268,8,25,2000,7,PP,M,22.0,25.0
28348,31269,8,25,2000,24,DO,M,36.0,59.0
28349,31270,8,25,2000,24,PP,M,21.0,16.0
28350,31271,8,25,2000,24,PP,M,21.0,15.0
28351,31273,8,26,2000,3,PB,F,25.0,32.0
28352,31274,8,26,2000,3,OT,M,19.0,25.0
28353,31275,8,26,2000,3,PB,F,26.0,31.0
28354,31276,8,26,2000,3,PP,M,21.0,16.0
28355,31277,8,26,2000,3,PB,F,25.0,31.0
28356,31278,8,26,2000,3,PB,M,26.0,30.0
28357,31279,8,26,2000,3,PB,M,28.0,31.0
28358,31280,8,26,2000,3,PB,F,26.0,34.0
28359,31281,8,26,2000,4,PB,F,26.0,31.0
28360,31282,8,26,2000,4,PB,M,26.0,29.0
28361,31283,8,26,2000,4,PP,M,22.0,13.0
28362,31284,8,26,2000,4,PP,M,22.0,15.0
28363,31285,8,26,2000,4,PB,F,26.0,26.0
28364,31286,8,26,2000,4,PB,F,25.0,31.0
28365,31287,8,26,2000,4,PB,F,25.0,31.0
28366,31288,8,26,2000,4,DM,M,36.0,43.0
28367,31289,8,26,2000,4,DM,M,36.0,44.0
28368,31290,8,26,2000,4,OT,M,20.0,20.0
28369,31291,8,26,2000,4,PP,M,21.0,12.0
28370,31292,8,26,2000,4,PB,M,27.0,29.0
28371,31294,8,26,2000,4,PB,M,25.0,31.0
28372,31295,8,26,2000,4,PB,M,26.0,27.0
28373,31296,8,26,2000,4,PB,M,24.0,19.0
28374,31297,8,26,2000,4,PP,F,22.0,14.0
28375,31298,8,26,2000,6,PB,F,26.0,31.0
28376,31299,8,26,2000,6,PB,F,25.0,31.0
28377,31300,8,26,2000,6,PP,F,21.0,14.0
28378,31301,8,26,2000,6,PP,F,19.0,13.0
28379,31302,8,26,2000,6,PB,F,25.0,28.0
28380,31303,8,26,2000,6,OT,M,21.0,26.0
28381,31304,8,26,2000,6,PP,F,21.0,18.0
28382,31305,8,26,2000,6,PB,M,26.0,25.0
28383,31306,8,26,2000,6,PP,M,20.0,13.0
28384,31307,8,26,2000,11,PB,M,25.0,27.0
28385,31308,8,26,2000,11,PP,M,20.0,13.0
28386,31309,8,26,2000,11,PB,F,26.0,31.0
28387,31310,8,26,2000,11,PB,F,25.0,30.0
28388,31311,8,26,2000,11,OT,F,21.0,24.0
28389,31312,8,26,2000,11,PP,M,21.0,14.0
28390,31313,8,26,2000,11,PB,M,27.0,30.0
28391,31314,8,26,2000,11,DM,M,36.0,53.0
28392,31315,8,26,2000,11,DM,F,36.0,41.0
28393,31316,8,26,2000,9,PP,M,22.0,14.0
28394,31317,8,26,2000,9,DM,F,36.0,44.0
28395,31318,8,26,2000,9,DM,M,36.0,46.0
28396,31319,8,26,2000,9,PP,M,21.0,15.0
28397,31320,8,26,2000,9,DM,F,36.0,39.0
28398,31321,8,26,2000,9,PP,M,22.0,15.0
28399,31322,8,26,2000,9,DM,M,36.0,51.0
28400,31323,8,26,2000,9,DM,M,36.0,46.0
28401,31324,8,26,2000,9,PB,F,25.0,33.0
28402,31325,8,26,2000,9,DO,M,35.0,46.0
28403,31326,8,26,2000,9,PB,M,25.0,28.0
28404,31327,8,26,2000,8,PP,M,20.0,14.0
28405,31328,8,26,2000,8,PP,F,22.0,18.0
28406,31329,8,26,2000,8,DM,M,35.0,37.0
28407,31330,8,26,2000,8,OT,F,20.0,23.0
28408,31331,8,26,2000,8,PB,M,26.0,28.0
28409,31332,8,26,2000,8,OT,M,20.0,19.0
28410,31333,8,26,2000,8,PP,M,20.0,14.0
28411,31334,8,26,2000,8,DO,M,35.0,51.0
28412,31335,8,26,2000,8,DO,M,36.0,49.0
28413,31336,8,26,2000,8,PB,F,25.0,26.0
28414,31337,8,26,2000,13,PB,M,24.0,31.0
28415,31338,8,26,2000,13,PB,F,20.0,24.0
28416,31339,8,26,2000,13,PP,M,20.0,14.0
28417,31340,8,26,2000,13,PB,F,26.0,29.0
28418,31341,8,26,2000,13,PB,F,25.0,27.0
28419,31342,8,26,2000,13,PB,M,25.0,22.0
28420,31343,8,26,2000,13,PB,M,25.0,27.0
28421,31344,8,26,2000,13,PP,M,21.0,16.0
28422,31345,8,26,2000,13,OT,M,19.0,19.0
28423,31348,8,26,2000,14,PP,F,21.0,14.0
28424,31349,8,26,2000,14,DM,M,36.0,31.0
28425,31350,8,26,2000,14,OT,M,20.0,22.0
28426,31351,8,26,2000,14,DM,F,35.0,39.0
28427,31352,8,26,2000,14,DM,M,26.0,45.0
28428,31353,8,26,2000,14,DM,M,35.0,45.0
28429,31354,8,26,2000,14,PP,F,20.0,15.0
28430,31355,8,26,2000,14,PP,M,20.0,15.0
28431,31356,8,26,2000,14,DM,M,35.0,25.0
28432,31357,8,26,2000,14,DM,F,34.0,39.0
28433,31358,8,26,2000,14,OT,F,20.0,34.0
28434,31359,8,26,2000,15,PP,M,21.0,18.0
28435,31360,8,26,2000,15,PP,F,21.0,14.0
28436,31361,8,26,2000,15,OT,F,21.0,30.0
28437,31362,8,26,2000,15,PP,F,21.0,16.0
28438,31363,8,26,2000,15,PP,M,20.0,15.0
28439,31364,8,26,2000,15,PP,F,21.0,16.0
28440,31365,8,26,2000,15,PP,M,21.0,15.0
28441,31369,9,30,2000,1,DM,F,36.0,38.0
28442,31370,9,30,2000,1,DM,M,37.0,39.0
28443,31371,9,30,2000,1,PB,M,26.0,42.0
28444,31372,9,30,2000,1,OT,F,20.0,19.0
28445,31373,9,30,2000,1,PB,F,25.0,26.0
28446,31374,9,30,2000,1,DM,M,35.0,42.0
28447,31375,9,30,2000,1,DO,M,33.0,50.0
28448,31376,9,30,2000,1,PB,F,26.0,26.0
28449,31377,9,30,2000,1,OT,M,20.0,25.0
28450,31378,9,30,2000,1,PB,F,25.0,29.0
28451,31379,9,30,2000,1,PP,F,22.0,17.0
28452,31380,9,30,2000,1,NL,M,32.0,171.0
28453,31381,9,30,2000,2,PB,M,26.0,43.0
28454,31382,9,30,2000,2,PB,M,26.0,31.0
28455,31383,9,30,2000,2,PB,M,27.0,33.0
28456,31384,9,30,2000,2,OT,M,20.0,25.0
28457,31385,9,30,2000,2,PB,M,26.0,31.0
28458,31386,9,30,2000,2,DM,F,35.0,45.0
28459,31387,9,30,2000,2,PP,M,22.0,15.0
28460,31388,9,30,2000,2,OT,F,20.0,30.0
28461,31389,9,30,2000,2,PP,M,22.0,17.0
28462,31390,9,30,2000,2,PB,M,26.0,30.0
28463,31391,9,30,2000,12,PP,F,22.0,17.0
28464,31393,9,30,2000,12,DM,M,37.0,41.0
28465,31394,9,30,2000,12,OT,F,20.0,29.0
28466,31395,9,30,2000,12,OT,M,20.0,23.0
28467,31396,9,30,2000,12,DM,F,36.0,47.0
28468,31397,9,30,2000,12,DO,M,36.0,51.0
28469,31398,9,30,2000,12,NL,F,31.0,164.0
28470,31399,9,30,2000,19,PB,M,26.0,35.0
28471,31400,9,30,2000,19,PB,M,2.0,30.0
28472,31401,9,30,2000,19,PB,M,26.0,27.0
28473,31402,9,30,2000,19,PP,M,20.0,13.0
28474,31403,9,30,2000,18,PP,F,22.0,16.0
28475,31406,9,30,2000,18,PB,F,26.0,26.0
28476,31407,9,30,2000,18,PB,M,26.0,29.0
28477,31408,9,30,2000,18,PB,F,26.0,37.0
28478,31409,9,30,2000,18,OT,F,20.0,16.0
28479,31410,9,30,2000,18,PB,M,27.0,33.0
28480,31411,9,30,2000,17,DM,F,34.0,42.0
28481,31412,9,30,2000,17,DM,M,35.0,43.0
28482,31413,9,30,2000,17,DM,F,36.0,43.0
28483,31414,9,30,2000,17,PB,F,26.0,30.0
28484,31415,9,30,2000,17,DM,F,37.0,34.0
28485,31416,9,30,2000,17,DM,M,37.0,42.0
28486,31417,9,30,2000,17,OT,F,20.0,27.0
28487,31419,9,30,2000,17,DM,M,37.0,47.0
28488,31420,9,30,2000,17,DM,M,36.0,47.0
28489,31421,9,30,2000,20,OT,M,21.0,26.0
28490,31422,9,30,2000,20,PB,M,23.0,16.0
28491,31423,9,30,2000,20,OT,F,20.0,29.0
28492,31424,9,30,2000,20,PB,F,25.0,26.0
28493,31425,9,30,2000,20,PB,F,27.0,25.0
28494,31426,9,30,2000,20,NL,F,33.0,184.0
28495,31427,9,30,2000,22,DM,M,35.0,52.0
28496,31428,9,30,2000,22,PP,M,22.0,27.0
28497,31429,9,30,2000,22,PB,F,27.0,33.0
28498,31431,9,30,2000,22,PB,M,27.0,35.0
28499,31432,9,30,2000,22,DM,M,37.0,42.0
28500,31433,9,30,2000,21,PB,F,27.0,28.0
28501,31434,9,30,2000,21,PB,F,26.0,27.0
28502,31435,9,30,2000,21,PB,F,26.0,25.0
28503,31436,9,30,2000,21,PB,F,25.0,26.0
28504,31437,9,30,2000,21,PB,F,25.0,29.0
28505,31438,9,30,2000,21,PB,F,27.0,29.0
28506,31440,9,30,2000,24,PE,F,20.0,22.0
28507,31441,9,30,2000,24,PP,M,22.0,16.0
28508,31443,9,31,2000,3,PB,F,25.0,28.0
28509,31444,9,31,2000,3,PB,M,25.0,29.0
28510,31445,9,31,2000,3,OT,F,20.0,27.0
28511,31446,9,31,2000,3,PB,F,25.0,32.0
28512,31447,9,31,2000,3,PB,M,26.0,32.0
28513,31448,9,31,2000,3,PB,M,27.0,32.0
28514,31449,9,31,2000,4,PB,M,27.0,30.0
28515,31450,9,31,2000,4,DM,M,35.0,46.0
28516,31451,9,31,2000,4,DM,M,36.0,43.0
28517,31452,9,31,2000,4,DM,M,35.0,41.0
28518,31453,9,31,2000,4,DM,M,35.0,29.0
28519,31454,9,31,2000,4,DM,F,35.0,39.0
28520,31455,9,31,2000,6,PB,F,25.0,30.0
28521,31456,9,31,2000,6,PB,F,26.0,27.0
28522,31457,9,31,2000,6,RM,M,8.0,8.0
28523,31458,9,31,2000,6,PB,F,26.0,28.0
28524,31459,9,31,2000,6,PP,F,20.0,13.0
28525,31460,9,31,2000,6,OT,F,20.0,24.0
28526,31461,9,31,2000,11,OT,M,20.0,23.0
28527,31462,9,31,2000,11,PB,F,26.0,30.0
28528,31463,9,31,2000,11,PB,M,27.0,30.0
28529,31464,9,31,2000,11,PB,F,26.0,29.0
28530,31465,9,31,2000,11,DM,F,35.0,41.0
28531,31466,9,31,2000,11,PB,F,26.0,28.0
28532,31468,9,31,2000,9,OT,M,20.0,23.0
28533,31469,9,31,2000,9,DM,F,35.0,41.0
28534,31471,9,31,2000,9,DM,M,35.0,46.0
28535,31472,9,31,2000,9,DM,M,36.0,42.0
28536,31473,9,31,2000,8,PP,F,22.0,14.0
28537,31474,9,31,2000,8,OT,M,20.0,26.0
28538,31475,9,31,2000,8,PB,F,26.0,27.0
28539,31476,9,31,2000,8,DM,M,36.0,43.0
28540,31477,9,31,2000,8,PP,M,22.0,15.0
28541,31478,9,31,2000,8,DO,M,36.0,46.0
28542,31479,9,31,2000,8,DO,M,35.0,51.0
28543,31480,9,31,2000,8,DO,M,36.0,46.0
28544,31481,9,31,2000,8,OT,M,21.0,22.0
28545,31482,9,31,2000,8,OT,F,21.0,24.0
28546,31483,9,31,2000,8,PB,F,26.0,30.0
28547,31484,9,31,2000,13,PE,M,20.0,18.0
28548,31485,9,31,2000,13,PB,F,25.0,33.0
28549,31486,9,31,2000,13,PB,F,25.0,28.0
28550,31487,9,31,2000,14,DM,F,35.0,42.0
28551,31488,9,31,2000,14,DM,F,37.0,46.0
28552,31490,9,31,2000,14,OT,F,22.0,35.0
28553,31491,9,31,2000,14,OT,M,21.0,23.0
28554,31492,9,31,2000,14,DM,F,34.0,42.0
28555,31493,9,31,2000,14,DM,M,35.0,49.0
28556,31494,9,31,2000,15,OT,M,20.0,20.0
28557,31495,9,31,2000,15,OT,F,20.0,24.0
28558,31496,9,31,2000,15,PP,F,22.0,14.0
28559,31497,9,31,2000,15,PP,F,22.0,15.0
28560,31498,9,31,2000,16,PB,M,26.0,30.0
28561,31499,9,31,2000,16,OT,F,20.0,20.0
28562,31500,9,31,2000,16,PM,M,17.0,11.0
28563,31505,11,25,2000,1,OT,F,20.0,27.0
28564,31506,11,25,2000,1,DO,M,35.0,51.0
28565,31507,11,25,2000,1,DO,F,36.0,51.0
28566,31508,11,25,2000,1,PB,M,28.0,46.0
28567,31509,11,25,2000,1,DM,M,36.0,40.0
28568,31510,11,25,2000,1,PB,F,25.0,28.0
28569,31511,11,25,2000,1,PE,F,20.0,24.0
28570,31512,11,25,2000,1,DM,M,36.0,41.0
28571,31513,11,25,2000,2,PB,M,27.0,34.0
28572,31514,11,25,2000,2,PB,M,27.0,33.0
28573,31515,11,25,2000,2,DM,F,35.0,43.0
28574,31516,11,25,2000,2,NL,F,29.0,200.0
28575,31517,11,25,2000,2,NL,M,32.0,228.0
28576,31518,11,25,2000,2,RM,M,18.0,12.0
28577,31519,11,25,2000,2,OT,M,20.0,26.0
28578,31520,11,25,2000,2,PE,M,20.0,23.0
28579,31521,11,25,2000,2,OT,F,20.0,30.0
28580,31522,11,25,2000,12,DM,F,36.0,47.0
28581,31523,11,25,2000,12,OT,F,20.0,26.0
28582,31524,11,25,2000,12,OT,M,20.0,21.0
28583,31525,11,25,2000,12,PB,M,26.0,25.0
28584,31526,11,25,2000,12,DM,M,36.0,38.0
28585,31527,11,25,2000,12,DM,M,36.0,44.0
28586,31528,11,25,2000,12,DO,M,35.0,55.0
28587,31529,11,25,2000,12,NL,F,29.0,190.0
28588,31530,11,25,2000,19,PB,M,26.0,36.0
28589,31531,11,25,2000,19,PB,M,25.0,26.0
28590,31532,11,25,2000,19,PB,M,28.0,30.0
28591,31533,11,25,2000,18,PB,M,24.0,34.0
28592,31534,11,25,2000,18,PB,M,24.0,32.0
28593,31535,11,25,2000,18,PB,F,26.0,30.0
28594,31536,11,25,2000,17,DM,M,37.0,47.0
28595,31537,11,25,2000,17,OT,M,20.0,22.0
28596,31538,11,25,2000,17,DM,M,38.0,45.0
28597,31539,11,25,2000,17,DM,F,34.0,42.0
28598,31540,11,25,2000,17,DM,F,36.0,42.0
28599,31541,11,25,2000,17,DM,F,35.0,42.0
28600,31542,11,25,2000,17,DM,M,36.0,49.0
28601,31543,11,25,2000,22,PB,M,26.0,33.0
28602,31544,11,25,2000,22,PB,F,27.0,33.0
28603,31545,11,25,2000,22,PB,M,27.0,30.0
28604,31546,11,25,2000,22,PB,F,25.0,28.0
28605,31547,11,25,2000,22,OT,M,20.0,22.0
28606,31548,11,25,2000,21,PB,M,24.0,28.0
28607,31549,11,25,2000,21,PB,F,25.0,32.0
28608,31550,11,25,2000,21,PB,M,25.0,29.0
28609,31551,11,25,2000,21,PB,F,26.0,29.0
28610,31552,11,25,2000,20,RM,M,18.0,9.0
28611,31553,11,25,2000,20,PB,F,23.0,27.0
28612,31554,11,25,2000,20,NL,F,29.0,158.0
28613,31556,11,26,2000,3,OT,M,19.0,25.0
28614,31557,11,26,2000,3,PB,M,26.0,32.0
28615,31558,11,26,2000,3,PB,M,27.0,31.0
28616,31559,11,26,2000,3,PB,F,25.0,29.0
28617,31560,11,26,2000,3,PE,M,21.0,20.0
28618,31561,11,26,2000,3,PB,M,26.0,28.0
28619,31562,11,26,2000,3,PB,M,27.0,32.0
28620,31564,11,26,2000,3,PE,M,20.0,23.0
28621,31566,11,26,2000,4,DM,M,37.0,43.0
28622,31567,11,26,2000,4,DM,F,35.0,44.0
28623,31568,11,26,2000,4,DM,M,36.0,43.0
28624,31569,11,26,2000,4,OT,M,21.0,25.0
28625,31570,11,26,2000,4,PB,M,26.0,30.0
28626,31571,11,26,2000,4,DM,M,36.0,44.0
28627,31572,11,26,2000,6,OT,F,19.0,25.0
28628,31573,11,26,2000,6,OT,F,19.0,22.0
28629,31574,11,26,2000,6,PB,F,24.0,25.0
28630,31575,11,26,2000,6,PB,F,25.0,30.0
28631,31576,11,26,2000,6,DO,F,36.0,50.0
28632,31577,11,26,2000,6,OT,M,21.0,23.0
28633,31578,11,26,2000,11,DM,F,35.0,37.0
28634,31579,11,26,2000,11,OT,M,20.0,24.0
